,dataset,algorithm,algorithm_params,emb_approach,hubness,metric,hits@1,hits@5,hits@10,hits@25,hits@50,Robin Hood,time in s,memory
5710,D-W 15K(V1),KDTree,{},ProjE,DSL,euclidean,0.10213333333333334,0.37553333333333333,0.4702,0.5498666666666666,0.5903333333333334,0.3104346666666667,139.270205,243417088
4030,D-W 15K(V1),NGT,{},ProjE,DSL,euclidean,0.1022,0.3757333333333333,0.4709333333333333,0.5499333333333334,0.5904,0.31189866666666666,228.271009,206049280
4982,D-W 15K(V1),Annoy,{'search_k': -1},RSN4EA,DSL,euclidean,0.17733333333333334,0.4719333333333333,0.5596666666666666,0.6263333333333333,0.6478666666666667,0.31432266666666664,11.506506,202567680
1734,D-W 15K(V1),BallTree,{},RSN4EA,DSL,euclidean,0.2292,0.5785333333333333,0.6826,0.7678666666666667,0.7973333333333333,0.36712266666666665,110.290769,241577984
2518,D-W 15K(V1),Brute,{},RSN4EA,DSL,euclidean,0.22913333333333333,0.5785333333333333,0.6826,0.7678666666666667,0.7973333333333333,0.36712266666666665,73.088051,1780035584
3358,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,DSL,cosine,0.226,0.5697333333333333,0.6738,0.7612,0.7909333333333334,0.35190533333333335,75.576136,322576384
5822,D-W 15K(V1),KDTree,{},RSN4EA,DSL,euclidean,0.2292,0.5785333333333333,0.6826,0.7678666666666667,0.7973333333333333,0.36712266666666665,144.017288,240394240
4142,D-W 15K(V1),NGT,{},RSN4EA,DSL,euclidean,0.22906666666666667,0.578,0.6818666666666666,0.7670666666666667,0.7964666666666667,0.3674266666666667,137.854331,213286912
4926,D-W 15K(V1),Annoy,{'search_k': -1},RotatE,DSL,euclidean,0.11526666666666667,0.3946,0.49593333333333334,0.5758666666666666,0.6011333333333333,0.28334933333333334,10.416799,264331264
1680,D-W 15K(V1),BallTree,{},RotatE,DSL,euclidean,0.14086666666666667,0.4619333333333333,0.5844,0.6964666666666667,0.7508666666666667,0.2562893333333333,117.589003,269266944
2462,D-W 15K(V1),Brute,{},RotatE,DSL,euclidean,0.14086666666666667,0.4619333333333333,0.5844,0.6964666666666667,0.7508666666666667,0.2562893333333333,73.243602,2353180672
3302,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,DSL,cosine,0.14146666666666666,0.4622,0.5834,0.6969333333333333,0.748,0.254064,70.177598,382951424
5766,D-W 15K(V1),KDTree,{},RotatE,DSL,euclidean,0.14086666666666667,0.4619333333333333,0.5844,0.6964666666666667,0.7508666666666667,0.2562893333333333,122.056583,272293888
4086,D-W 15K(V1),NGT,{},RotatE,DSL,euclidean,0.14213333333333333,0.4624666666666667,0.5842666666666667,0.6956,0.7498,0.2570786666666667,111.857,265850880
5038,D-W 15K(V1),Annoy,{'search_k': -1},SimplE,DSL,euclidean,0.008,0.13533333333333333,0.19526666666666667,0.2748,0.3234,0.37072666666666665,10.764105,204058624
1790,D-W 15K(V1),BallTree,{},SimplE,DSL,euclidean,0.008733333333333333,0.13926666666666668,0.20526666666666665,0.29533333333333334,0.35313333333333335,0.33475866666666665,117.239013,242601984
2574,D-W 15K(V1),Brute,{},SimplE,DSL,euclidean,0.008733333333333333,0.13926666666666668,0.20526666666666665,0.29533333333333334,0.35313333333333335,0.33475866666666665,73.458936,1782087680
3414,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,DSL,cosine,0.008333333333333333,0.1384,0.20333333333333334,0.2972,0.3546,0.34499066666666667,53.184133,320876544
5878,D-W 15K(V1),KDTree,{},SimplE,DSL,euclidean,0.008733333333333333,0.13926666666666668,0.20526666666666665,0.29533333333333334,0.35313333333333335,0.33475866666666665,126.14748,240164864
4198,D-W 15K(V1),NGT,{},SimplE,DSL,euclidean,0.008666666666666666,0.13593333333333332,0.19973333333333335,0.2892,0.34713333333333335,0.34042666666666666,88.593648,207392768
5094,D-W 15K(V1),Annoy,{'search_k': -1},TransD,DSL,euclidean,0.084,0.29446666666666665,0.37333333333333335,0.4523333333333333,0.49366666666666664,0.2743946666666667,11.815896,204181504
1846,D-W 15K(V1),BallTree,{},TransD,DSL,euclidean,0.11486666666666667,0.3536666666666667,0.44753333333333334,0.5478,0.6030666666666666,0.24598666666666666,118.521827,239566848
2630,D-W 15K(V1),Brute,{},TransD,DSL,euclidean,0.11486666666666667,0.3536666666666667,0.44753333333333334,0.5478,0.6030666666666666,0.24598666666666666,73.600617,1780023296
3470,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,DSL,cosine,0.11566666666666667,0.35386666666666666,0.4506,0.5514666666666667,0.6108666666666667,0.24244933333333332,101.817327,330010624
5934,D-W 15K(V1),KDTree,{},TransD,DSL,euclidean,0.11486666666666667,0.3536666666666667,0.44753333333333334,0.5478,0.6030666666666666,0.24598666666666666,117.582096,240775168
4254,D-W 15K(V1),NGT,{},TransD,DSL,euclidean,0.11486666666666667,0.3536,0.4474666666666667,0.5475333333333333,0.603,0.24656133333333333,203.481718,206340096
5150,D-W 15K(V1),Annoy,{'search_k': -1},TransH,DSL,euclidean,0.08293333333333333,0.2916666666666667,0.36993333333333334,0.45053333333333334,0.4958,0.2782693333333333,11.503212,206225408
1902,D-W 15K(V1),BallTree,{},TransH,DSL,euclidean,0.11166666666666666,0.34313333333333335,0.43946666666666667,0.5399333333333334,0.6004,0.24568933333333334,118.195749,240414720
2686,D-W 15K(V1),Brute,{},TransH,DSL,euclidean,0.11166666666666666,0.34313333333333335,0.43946666666666667,0.5399333333333334,0.6004,0.24568933333333334,73.578735,1781821440
3526,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransH,DSL,cosine,0.11166666666666666,0.3426666666666667,0.4407333333333333,0.5428,0.6063333333333333,0.24542,81.454889,328859648
5990,D-W 15K(V1),KDTree,{},TransH,DSL,euclidean,0.11166666666666666,0.34313333333333335,0.43946666666666667,0.5399333333333334,0.6004,0.24568933333333334,150.904046,237998080
4310,D-W 15K(V1),NGT,{},TransH,DSL,euclidean,0.11106666666666666,0.3426666666666667,0.4388,0.5391333333333334,0.5996666666666667,0.24638,165.773661,206811136
4364,D-W 15K(V1),Annoy,{'search_k': -1},AttrE,LS,euclidean,0.30606666666666665,0.4348,0.4975333333333333,0.5764666666666667,0.6273333333333333,0.32720933333333335,6.538815,167596032
1174,D-W 15K(V1),BallTree,{},AttrE,LS,euclidean,0.30946666666666667,0.4583333333333333,0.5314666666666666,0.621,0.6754666666666667,0.34220266666666666,138.003239,207163392
1956,D-W 15K(V1),Brute,{},AttrE,LS,euclidean,0.30946666666666667,0.4583333333333333,0.5314666666666666,0.621,0.6754666666666667,0.34220266666666666,70.149392,1781927936
2740,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",AttrE,LS,cosine,0.308,0.45513333333333333,0.5283333333333333,0.6163333333333333,0.6695333333333333,0.34106533333333333,60.661183,280637440
5204,D-W 15K(V1),KDTree,{},AttrE,LS,euclidean,0.30946666666666667,0.4583333333333333,0.5314666666666666,0.621,0.6754666666666667,0.34220266666666666,139.261592,208261120
3580,D-W 15K(V1),NGT,{},AttrE,LS,euclidean,0.3074,0.45386666666666664,0.5267333333333334,0.6166,0.6712,0.34445333333333333,45.696242,174419968
4420,D-W 15K(V1),Annoy,{'search_k': -1},BootEA,LS,euclidean,0.6494,0.8030666666666667,0.8428666666666667,0.8756666666666667,0.8915333333333333,0.23244133333333333,6.529493,167055360
1230,D-W 15K(V1),BallTree,{},BootEA,LS,euclidean,0.6521333333333333,0.8094,0.8534,0.8902666666666667,0.9077333333333333,0.23059733333333332,116.70034,205008896
2012,D-W 15K(V1),Brute,{},BootEA,LS,euclidean,0.6521333333333333,0.8094,0.8534,0.8902666666666667,0.9077333333333333,0.22971466666666668,69.201224,1780281344
2796,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",BootEA,LS,cosine,0.6519333333333334,0.8092,0.8533333333333334,0.8895333333333333,0.9051333333333333,0.22026933333333334,95.355814,287838208
5260,D-W 15K(V1),KDTree,{},BootEA,LS,euclidean,0.6521333333333333,0.8094,0.8534,0.8902666666666667,0.9077333333333333,0.23059733333333332,135.405648,208252928
3636,D-W 15K(V1),NGT,{},BootEA,LS,euclidean,0.6494,0.8070666666666667,0.8510666666666666,0.8873333333333333,0.9045333333333333,0.23081635038987916,126.979425,174223360
4476,D-W 15K(V1),Annoy,{'search_k': -1},ConvE,LS,euclidean,0.291,0.3924666666666667,0.4346,0.4754,0.5036666666666667,0.1795,8.510595,164306944
1286,D-W 15K(V1),BallTree,{},ConvE,LS,euclidean,0.29306666666666664,0.40073333333333333,0.44533333333333336,0.497,0.5322,0.17802666666666667,92.883456,204455936
2068,D-W 15K(V1),Brute,{},ConvE,LS,euclidean,0.29306666666666664,0.40073333333333333,0.44533333333333336,0.497,0.5322,0.17802666666666667,69.506403,1783021568
2852,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ConvE,LS,cosine,0.29306666666666664,0.4010666666666667,0.4456,0.49693333333333334,0.5320666666666667,0.18117733333333333,89.648986,289185792
5316,D-W 15K(V1),KDTree,{},ConvE,LS,euclidean,0.29306666666666664,0.40073333333333333,0.44533333333333336,0.497,0.5322,0.17802666666666667,132.713219,208232448
3692,D-W 15K(V1),NGT,{},ConvE,LS,euclidean,0.2914,0.39913333333333334,0.44366666666666665,0.49533333333333335,0.5305333333333333,0.18040933333333334,114.062846,178311168
4532,D-W 15K(V1),Annoy,{'search_k': -1},GCN_Align,LS,euclidean,0.4033333333333333,0.5896,0.6371333333333333,0.6716666666666666,0.6872,0.40278533333333333,6.536958,170926080
1342,D-W 15K(V1),BallTree,{},GCN_Align,LS,euclidean,0.42213333333333336,0.6372,0.698,0.7466,0.7731333333333333,0.4174946666666667,119.241957,204390400
2124,D-W 15K(V1),Brute,{},GCN_Align,LS,euclidean,0.4222666666666667,0.6372,0.698,0.7466,0.7731333333333333,0.4174986666666667,69.888676,1781211136
2908,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",GCN_Align,LS,cosine,0.4119333333333333,0.6226,0.6827333333333333,0.7301333333333333,0.7550666666666667,0.42296807862905283,46.7983,271544320
5372,D-W 15K(V1),KDTree,{},GCN_Align,LS,euclidean,0.4222,0.6372,0.698,0.7466,0.7731333333333333,0.4174946666666667,140.06142,208269312
3748,D-W 15K(V1),NGT,{},GCN_Align,LS,euclidean,0.31753333333333333,0.4746,0.5226,0.5675333333333333,0.5925333333333334,0.4627253333333333,64.049559,173105152
4588,D-W 15K(V1),Annoy,{'search_k': -1},HolE,LS,euclidean,0.203,0.21613333333333334,0.22726666666666667,0.24446666666666667,0.2637333333333333,0.17458933333333335,7.039165,169381888
1398,D-W 15K(V1),BallTree,{},HolE,LS,euclidean,0.2028,0.21773333333333333,0.23086666666666666,0.2532,0.2782,0.177616,116.544946,207171584
2180,D-W 15K(V1),Brute,{},HolE,LS,euclidean,0.2028,0.21773333333333333,0.23086666666666666,0.2532,0.2782,0.177616,69.311468,1780883456
2964,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",HolE,LS,cosine,0.2028,0.21766666666666667,0.2312,0.2538,0.28026666666666666,0.17798133333333332,105.805584,280870912
5428,D-W 15K(V1),KDTree,{},HolE,LS,euclidean,0.2028,0.21773333333333333,0.23086666666666666,0.2532,0.2782,0.177616,138.42963,205811712
3804,D-W 15K(V1),NGT,{},HolE,LS,euclidean,0.20273333333333332,0.21773333333333333,0.23086666666666666,0.2532,0.27826666666666666,0.17784133333333332,141.145272,175910912
4644,D-W 15K(V1),Annoy,{'search_k': -1},IMUSE,LS,euclidean,0.36766666666666664,0.5374666666666666,0.6002666666666666,0.6613333333333333,0.6956,0.204744,7.326731,170586112
1454,D-W 15K(V1),BallTree,{},IMUSE,LS,euclidean,0.3747333333333333,0.5832,0.6623333333333333,0.7426666666666667,0.7921333333333334,0.19568933333333333,118.782904,207405056
2236,D-W 15K(V1),Brute,{},IMUSE,LS,euclidean,0.3747333333333333,0.5832,0.6623333333333333,0.7426666666666667,0.7921333333333334,0.19568933333333333,69.509778,1781809152
3020,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,LS,cosine,0.3751333333333333,0.5838,0.6631333333333334,0.7448,0.7920666666666667,0.19628533333333334,79.523668,285798400
5484,D-W 15K(V1),KDTree,{},IMUSE,LS,euclidean,0.3747333333333333,0.5832,0.6623333333333333,0.7426666666666667,0.7921333333333334,0.19568933333333333,125.753878,203104256
3860,D-W 15K(V1),NGT,{},IMUSE,LS,euclidean,0.37466666666666665,0.582,0.6612666666666667,0.7412666666666666,0.7903333333333333,0.19608133333333333,114.92745,174419968
4700,D-W 15K(V1),Annoy,{'search_k': -1},IPTransE,LS,euclidean,0.23706666666666668,0.3263333333333333,0.3595333333333333,0.39853333333333335,0.4272,0.229156,7.848758,170422272
1510,D-W 15K(V1),BallTree,{},IPTransE,LS,euclidean,0.2332,0.3762666666666667,0.43006666666666665,0.4871333333333333,0.5343333333333333,0.20111733333333334,119.507838,204517376
2292,D-W 15K(V1),Brute,{},IPTransE,LS,euclidean,0.2332,0.3762666666666667,0.43006666666666665,0.4871333333333333,0.5343333333333333,0.201116,69.665279,1783025664
3076,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,LS,cosine,0.23353333333333334,0.37753333333333333,0.43333333333333335,0.49206666666666665,0.5410666666666667,0.19988533333333333,102.146851,289787904
5540,D-W 15K(V1),KDTree,{},IPTransE,LS,euclidean,0.2332,0.3762666666666667,0.43006666666666665,0.4871333333333333,0.5343333333333333,0.20111733333333334,135.02667,205197312
3916,D-W 15K(V1),NGT,{},IPTransE,LS,euclidean,0.23306666666666667,0.3758666666666667,0.42973333333333336,0.48673333333333335,0.5336,0.20161066666666666,184.832146,176377856
4756,D-W 15K(V1),Annoy,{'search_k': -1},JAPE,LS,euclidean,0.27313333333333334,0.40226666666666666,0.466,0.5369333333333334,0.5862,0.33906933333333333,6.68645,168636416
1566,D-W 15K(V1),BallTree,{},JAPE,LS,euclidean,0.2783333333333333,0.43633333333333335,0.5167333333333334,0.6164666666666667,0.6916666666666667,0.3505453333333333,105.614272,206389248
2348,D-W 15K(V1),Brute,{},JAPE,LS,euclidean,0.2783333333333333,0.43633333333333335,0.5167333333333334,0.6164666666666667,0.6916666666666667,0.3505453333333333,69.684286,1780789248
3132,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,LS,cosine,0.27566666666666667,0.42873333333333336,0.5067333333333334,0.6024,0.6706666666666666,0.35681872784435675,43.238258,274952192
5596,D-W 15K(V1),KDTree,{},JAPE,LS,euclidean,0.2783333333333333,0.43633333333333335,0.5167333333333334,0.6164666666666667,0.6916666666666667,0.3505453333333333,124.836461,207986688
3972,D-W 15K(V1),NGT,{},JAPE,LS,euclidean,0.24333333333333335,0.38226666666666664,0.45653333333333335,0.5476666666666666,0.6187333333333334,0.3816173333333333,48.788183,176508928
90,D-W 15K(V1),Annoy,{'search_k': -1},MultiKE,LS,euclidean,0.26366666666666666,0.39366666666666666,0.4442,0.4988666666666667,0.532,0.47403066666666666,7.009322,172982272
1063,D-W 15K(V1),BallTree,{},MultiKE,LS,euclidean,0.26366666666666666,0.3974666666666667,0.44913333333333333,0.5035333333333334,0.5354,0.5164906666666667,110.367105,209219584
1008,D-W 15K(V1),Brute,{},MultiKE,LS,euclidean,0.26366666666666666,0.3974666666666667,0.44913333333333333,0.5035333333333334,0.5354,0.5164906666666667,69.070971,1783660544
13,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,LS,cosine,0.2606,0.3924,0.44366666666666665,0.4992,0.5316,0.5077333333333334,38.842804,276029440
54,D-W 15K(V1),KDTree,{},MultiKE,LS,euclidean,0.26366666666666666,0.3974666666666667,0.44913333333333333,0.5035333333333334,0.5354,0.5164906666666667,136.119111,208859136
1118,D-W 15K(V1),NGT,{},MultiKE,LS,euclidean,0.22286666666666666,0.3473333333333333,0.39766666666666667,0.4512,0.4829333333333333,0.52832,33.968167,176758784
4868,D-W 15K(V1),Annoy,{'search_k': -1},ProjE,LS,euclidean,0.30006666666666665,0.42033333333333334,0.45793333333333336,0.48313333333333336,0.49606666666666666,0.24240933333333334,8.298934,167292928
1622,D-W 15K(V1),BallTree,{},ProjE,LS,euclidean,0.3104,0.4644666666666667,0.5183333333333333,0.5642666666666667,0.5938,0.2550786666666667,121.348755,204132352
2404,D-W 15K(V1),Brute,{},ProjE,LS,euclidean,0.3104,0.4644666666666667,0.5183333333333333,0.5642666666666667,0.5938,0.2550826666666667,69.427947,1779994624
3244,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ProjE,LS,cosine,0.31066666666666665,0.46513333333333334,0.52,0.5679333333333333,0.5987333333333333,0.25015733333333334,120.408617,287285248
5708,D-W 15K(V1),KDTree,{},ProjE,LS,euclidean,0.3104,0.4644666666666667,0.5183333333333333,0.5642666666666667,0.5938,0.2550786666666667,135.343193,206032896
4028,D-W 15K(V1),NGT,{},ProjE,LS,euclidean,0.31046666666666667,0.4646666666666667,0.5185333333333333,0.5644,0.5938666666666667,0.25688666666666665,210.42828,176189440
4980,D-W 15K(V1),Annoy,{'search_k': -1},RSN4EA,LS,euclidean,0.41806666666666664,0.5524666666666667,0.5921333333333333,0.6278,0.6445333333333333,0.30911733333333336,7.872262,168247296
6040,D-W 15K(V1),BallTree,{},RSN4EA,LS,euclidean,0.4702,0.6626666666666666,0.7188,0.7707333333333334,0.7958666666666666,0.3292386666666667,107.062275,205889536
2516,D-W 15K(V1),Brute,{},RSN4EA,LS,euclidean,0.4702,0.6626666666666666,0.7188,0.7707333333333334,0.7958666666666666,0.3292386666666667,69.437772,1780191232
3356,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,LS,cosine,0.4658,0.6548666666666667,0.7102,0.7638666666666667,0.788,0.32084666666666667,70.019564,287621120
5820,D-W 15K(V1),KDTree,{},RSN4EA,LS,euclidean,0.4702,0.6626666666666666,0.7188,0.7707333333333334,0.7958666666666666,0.3292386666666667,132.907925,205250560
4140,D-W 15K(V1),NGT,{},RSN4EA,LS,euclidean,0.4696,0.6620666666666667,0.7182,0.77,0.7950666666666667,0.3295826666666667,135.508681,174485504
4924,D-W 15K(V1),Annoy,{'search_k': -1},RotatE,LS,euclidean,0.3078666666666667,0.4604,0.5214,0.5723333333333334,0.5982666666666666,0.23537466666666668,7.460054,191803392
1678,D-W 15K(V1),BallTree,{},RotatE,LS,euclidean,0.3248666666666667,0.5224666666666666,0.6080666666666666,0.6939333333333333,0.7434666666666667,0.20865466666666665,120.734622,192835584
2460,D-W 15K(V1),Brute,{},RotatE,LS,euclidean,0.3248666666666667,0.5224666666666666,0.6080666666666666,0.6939333333333333,0.7434666666666667,0.20865466666666665,68.96806,2341425152
3300,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,LS,cosine,0.32366666666666666,0.5222666666666667,0.6091333333333333,0.6938666666666666,0.7418666666666667,0.206316,72.588179,307544064
5764,D-W 15K(V1),KDTree,{},RotatE,LS,euclidean,0.3248666666666667,0.5224666666666666,0.6080666666666666,0.6939333333333333,0.7434666666666667,0.20865466666666665,138.806187,196235264
4084,D-W 15K(V1),NGT,{},RotatE,LS,euclidean,0.3248,0.5228,0.6081333333333333,0.693,0.7424,0.20937733333333333,112.093102,195252224
5036,D-W 15K(V1),Annoy,{'search_k': -1},SimplE,LS,euclidean,0.20353333333333334,0.22446666666666668,0.24266666666666667,0.2764,0.309,0.3951093333333333,7.001488,168263680
1788,D-W 15K(V1),BallTree,{},SimplE,LS,euclidean,0.20366666666666666,0.2294,0.2512666666666667,0.29406666666666664,0.3379333333333333,0.3547226666666667,119.405164,204374016
2572,D-W 15K(V1),Brute,{},SimplE,LS,euclidean,0.20366666666666666,0.2294,0.2512666666666667,0.29406666666666664,0.3379333333333333,0.354724,69.190298,1780711424
3412,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,LS,cosine,0.20326666666666668,0.22833333333333333,0.2521333333333333,0.2952,0.3383333333333333,0.3647746666666667,54.217121,284184576
5876,D-W 15K(V1),KDTree,{},SimplE,LS,euclidean,0.20366666666666666,0.2294,0.2512666666666667,0.29406666666666664,0.3379333333333333,0.3547226666666667,132.56292,203104256
4196,D-W 15K(V1),NGT,{},SimplE,LS,euclidean,0.198,0.2236,0.24566666666666667,0.2886,0.3324,0.35945733333333335,84.9683,178126848
5092,D-W 15K(V1),Annoy,{'search_k': -1},TransD,LS,euclidean,0.2653333333333333,0.3767333333333333,0.41413333333333335,0.4556,0.486,0.220292,8.037517,167538688
1844,D-W 15K(V1),BallTree,{},TransD,LS,euclidean,0.2574666666666667,0.42993333333333333,0.4838,0.5443333333333333,0.5924666666666667,0.19949733333333333,120.90144,205017088
2628,D-W 15K(V1),Brute,{},TransD,LS,euclidean,0.2574666666666667,0.42993333333333333,0.4838,0.5443333333333333,0.5924666666666667,0.19949733333333333,69.498985,1783025664
3468,D-W 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,LS,cosine,0.2578666666666667,0.43166666666666664,0.4866666666666667,0.55,0.6002666666666666,0.19695333333333334,113.280678,282841088
5932,D-W 15K(V1),KDTree,{},TransD,LS,euclidean,0.2574666666666667,0.42993333333333333,0.4838,0.5443333333333333,0.5924666666666667,0.19949733333333333,134.079763,206139392
4252,D-W 15K(V1),NGT,{},TransD,LS,euclidean,0.2574666666666667,0.4298,0.48373333333333335,0.5442666666666667,0.5925333333333334,0.19996666666666665,195.861728,173858816
5148,D-W 15K(V1),Annoy,{'search_k': -1},TransH,LS,euclidean,0.2524,0.36393333333333333,0.4009333333333333,0.44753333333333334,0.4866666666666667,0.23089333333333334,7.690507,167550976
1900,D-W 15K(V1),BallTree,{},TransH,LS,euclidean,0.2511333333333333,0.41613333333333336,0.4706,0.5350666666666667,0.5892666666666667,0.20580666666666667,120.785755,204730368
